id-mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
320073,2019,OCTUBRE,MARTES,2019-10-01,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.606005,-58.425922,1
320079,2019,OCTUBRE,MIERCOLES,2019-10-16,0,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.605866,-58.426057,1
320086,2019,OCTUBRE,JUEVES,2019-10-24,23,Robo,Robo total,NO,NO,ALMAGRO,5,-34.606005,-58.425922,1
320088,2019,OCTUBRE,LUNES,2019-10-21,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.606005,-58.425922,1
320094,2019,SEPTIEMBRE,JUEVES,2019-09-26,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.607228,-58.425924,1
320122,2019,AGOSTO,VIERNES,2019-08-30,17,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.604537,-58.418221,1
320123,2019,OCTUBRE,MIERCOLES,2019-10-16,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.604686,-58.418191,1
320133,2019,SEPTIEMBRE,DOMINGO,2019-09-01,23,Robo,Robo total,NO,NO,ALMAGRO,5,-34.604548,-58.417725,1
320156,2019,SEPTIEMBRE,DOMINGO,2019-09-01,16,Robo,Robo total,NO,NO,CABALLITO,6,-34.609635,-58.430467,1
320158,2019,AGOSTO,VIERNES,2019-08-30,17,Robo,Robo total,NO,NO,CABALLITO,6,-34.609315,-58.43049,1
320161,2019,AGOSTO,MARTES,2019-08-27,21,Robo,Robo total,SI,NO,ALMAGRO,5,-34.602409,-58.416731,1
320167,2019,AGOSTO,JUEVES,2019-08-29,21,Robo,Robo total,SI,NO,ALMAGRO,5,-34.602478,-58.416434,1
320179,2019,SEPTIEMBRE,SABADO,2019-09-28,18,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.601432,-58.416337,1
320199,2019,OCTUBRE,DOMINGO,2019-10-06,3,Robo,Robo total,SI,NO,ALMAGRO,5,-34.602253,-58.417807,1
320202,2019,SEPTIEMBRE,JUEVES,2019-09-26,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60321,-58.416733,1
320203,2019,SEPTIEMBRE,JUEVES,2019-09-26,22,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603014,-58.417936,1
320204,2019,OCTUBRE,MARTES,2019-10-01,14,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.60299,-58.418025,1
320207,2019,OCTUBRE,MARTES,2019-10-08,2,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602897,-58.417926,1
320217,2019,OCTUBRE,MARTES,2019-10-01,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601157,-58.417064,1
320221,2019,SEPTIEMBRE,SABADO,2019-09-07,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602125,-58.414177,1
320234,2019,OCTUBRE,DOMINGO,2019-10-27,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60292,-58.414322,1
320236,2019,AGOSTO,VIERNES,2019-08-30,23,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.615696,-58.427371,1
320243,2019,SEPTIEMBRE,JUEVES,2019-09-05,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.615939,-58.425241,1
320251,2019,OCTUBRE,JUEVES,2019-10-03,12,Robo,Robo total,NO,NO,ALMAGRO,5,-34.614009,-58.424712,1
320268,2019,SEPTIEMBRE,LUNES,2019-09-02,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.614899,-58.425972,1
320272,2019,SEPTIEMBRE,LUNES,2019-09-30,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.614912,-58.426913,1
320273,2019,OCTUBRE,VIERNES,2019-10-04,14,Robo,Robo total,NO,NO,ALMAGRO,5,-34.614899,-58.425972,1
320297,2019,OCTUBRE,MARTES,2019-10-01,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.608777,-58.427444,1
320311,2019,SEPTIEMBRE,DOMINGO,2019-09-01,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.6081,-58.427768,1
320312,2019,OCTUBRE,MARTES,2019-10-01,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.608777,-58.427444,1
320315,2019,OCTUBRE,MIERCOLES,2019-10-02,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60594,-58.429102,1
320328,2019,SEPTIEMBRE,MIERCOLES,2019-09-04,18,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.605945,-58.42758,1
320346,2019,OCTUBRE,VIERNES,2019-10-04,14,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.605945,-58.42758,1
320372,2019,OCTUBRE,JUEVES,2019-10-24,6,Robo,Robo total,NO,NO,ALMAGRO,5,-34.607275,-58.427666,1
320375,2019,OCTUBRE,MARTES,2019-10-15,21,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.608733,-58.429194,1
320397,2019,OCTUBRE,MIERCOLES,2019-10-23,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.60881,-58.428886,1
320461,2019,SEPTIEMBRE,JUEVES,2019-09-26,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602175,-58.419408,1
320464,2019,AGOSTO,LUNES,2019-08-26,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602711,-58.419481,1
320476,2019,SEPTIEMBRE,SABADO,2019-09-28,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610938,-58.417344,1
320489,2019,OCTUBRE,JUEVES,2019-10-03,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.609935,-58.417333,1
320491,2019,OCTUBRE,SABADO,2019-10-19,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.611265,-58.417148,1
320499,2019,SEPTIEMBRE,VIERNES,2019-09-06,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.609462,-58.415956,1
320506,2019,SEPTIEMBRE,DOMINGO,2019-09-01,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599262,-58.41363,1
320516,2019,OCTUBRE,MARTES,2019-10-15,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599449,-58.414909,1
320527,2019,OCTUBRE,LUNES,2019-10-07,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599308,-58.412575,1
320553,2019,SEPTIEMBRE,LUNES,2019-09-02,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599938,-58.413724,1
320554,2019,OCTUBRE,SABADO,2019-10-26,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60002,-58.413801,1
320577,2019,OCTUBRE,LUNES,2019-10-28,0,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.615866,-58.420477,1
320578,2019,SEPTIEMBRE,SABADO,2019-09-07,16,Robo,Robo total,NO,NO,ALMAGRO,5,-34.61595,-58.424801,1
320595,2019,OCTUBRE,MIERCOLES,2019-10-02,14,Robo,Robo total,SI,NO,ALMAGRO,5,-34.614709,-58.420978,1
320608,2019,OCTUBRE,MIERCOLES,2019-10-23,8,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.615141,-58.422956,1
320617,2019,OCTUBRE,SABADO,2019-10-19,8,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615228,-58.416049,1
320647,2019,OCTUBRE,DOMINGO,2019-10-20,19,Robo,Robo total,NO,NO,ALMAGRO,5,-34.612001,-58.415229,1
320649,2019,OCTUBRE,LUNES,2019-10-07,14,Robo,Robo total,SI,NO,ALMAGRO,5,-34.602512,-58.428476,1
320653,2019,OCTUBRE,MARTES,2019-10-01,16,Robo,Robo total,NO,NO,ALMAGRO,5,-34.600236,-58.425294,1
320660,2019,AGOSTO,SABADO,2019-08-31,22,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.600154,-58.425733,1
320661,2019,OCTUBRE,LUNES,2019-10-07,21,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.6008,-58.425422,1
320665,2019,SEPTIEMBRE,DOMINGO,2019-09-01,23,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601042,-58.425418,1
320674,2019,AGOSTO,MIERCOLES,2019-08-28,13,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.6005044,-58.4232482,1
320694,2019,SEPTIEMBRE,VIERNES,2019-09-06,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601599,-58.423925,1
320700,2019,SEPTIEMBRE,DOMINGO,2019-09-01,15,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.601899,-58.423922,1
320711,2019,OCTUBRE,LUNES,2019-10-21,18,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.601516,-58.425161,1
320716,2019,OCTUBRE,LUNES,2019-10-28,8,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.601115,-58.422344,1
320722,2019,SEPTIEMBRE,LUNES,2019-09-02,16,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602564,-58.427108,1
320730,2019,OCTUBRE,MARTES,2019-10-29,23,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601158,-58.428388,1
320750,2019,OCTUBRE,MARTES,2019-10-01,11,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599998,-58.428104,1
320763,2019,SEPTIEMBRE,DOMINGO,2019-09-08,11,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602418,-58.428575,1
320764,2019,OCTUBRE,VIERNES,2019-10-25,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601949,-58.428553,1
320830,2019,OCTUBRE,JUEVES,2019-10-03,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.606954,-58.417058,1
320831,2019,OCTUBRE,MARTES,2019-10-15,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.608539,-58.416784,1
320849,2019,SEPTIEMBRE,DOMINGO,2019-09-01,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.608371,-58.415204,1
320856,2019,OCTUBRE,JUEVES,2019-10-17,13,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602353,-58.430031,1
320857,2019,OCTUBRE,LUNES,2019-10-28,11,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602353,-58.430031,1
320870,2019,OCTUBRE,MIERCOLES,2019-10-02,21,Robo,Robo total,SI,NO,ALMAGRO,5,-34.602125,-58.414177,1
320877,2019,OCTUBRE,MARTES,2019-10-01,19,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602159,-58.431275,1
320886,2019,OCTUBRE,SABADO,2019-10-19,0,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602162,-58.431276,1
320892,2019,AGOSTO,MIERCOLES,2019-08-28,18,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.603983,-58.431318,1
320913,2019,SEPTIEMBRE,DOMINGO,2019-09-08,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.604042,-58.429563,1
320914,2019,OCTUBRE,MARTES,2019-10-01,14,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603751,-58.431228,1
320915,2019,OCTUBRE,JUEVES,2019-10-03,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.604034,-58.430414,1
320921,2019,OCTUBRE,MARTES,2019-10-22,22,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.60227,-58.42921,1
320937,2019,SEPTIEMBRE,SABADO,2019-09-07,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.60362,-58.428804,1
320938,2019,OCTUBRE,VIERNES,2019-10-04,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603047,-58.42862,1
320939,2019,OCTUBRE,MARTES,2019-10-08,6,Robo,Robo total,NO,SI,ALMAGRO,5,-34.604075,-58.428965,1
320940,2019,OCTUBRE,LUNES,2019-10-28,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.604148,-58.428363,1
320963,2019,OCTUBRE,MIERCOLES,2019-10-23,20,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602255,-58.430174,1
320973,2019,OCTUBRE,DOMINGO,2019-10-20,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603967,-58.430937,1
320999,2019,SEPTIEMBRE,MIERCOLES,2019-09-25,14,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60153,-58.412683,1
321003,2019,SEPTIEMBRE,LUNES,2019-09-30,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601429,-58.416337,1
321012,2019,AGOSTO,SABADO,2019-08-31,0,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602492,-58.416592,1
321015,2019,OCTUBRE,DOMINGO,2019-10-06,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601432,-58.416337,1
321023,2019,OCTUBRE,LUNES,2019-10-21,8,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601756,-58.415317,1
321030,2019,SEPTIEMBRE,MIERCOLES,2019-09-25,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602125,-58.414177,1
321057,2019,AGOSTO,MARTES,2019-08-27,9,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601489,-58.413049,1
321059,2019,SEPTIEMBRE,DOMINGO,2019-09-01,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601128,-58.413994,1
321080,2019,SEPTIEMBRE,LUNES,2019-09-30,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603653,-58.414511,1
321081,2019,AGOSTO,MIERCOLES,2019-08-28,19,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602754,-58.414352,1
321099,2019,SEPTIEMBRE,SABADO,2019-09-07,12,Robo,Robo total,NO,NO,ALMAGRO,5,-34.598647,-58.418529,1
321108,2019,OCTUBRE,MIERCOLES,2019-10-23,21,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.599901,-58.417918,1
321116,2019,OCTUBRE,JUEVES,2019-10-17,15,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.600174,-58.417786,1
321121,2019,OCTUBRE,JUEVES,2019-10-03,8,Robo,Robo total,NO,SI,ALMAGRO,5,-34.600054,-58.417776,1
321122,2019,OCTUBRE,DOMINGO,2019-10-20,20,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.599913,-58.417715,1
321123,2019,OCTUBRE,LUNES,2019-10-21,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.600042,-58.417626,1
321124,2019,OCTUBRE,LUNES,2019-10-28,5,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599912,-58.418044,1
321127,2019,SEPTIEMBRE,MARTES,2019-09-24,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.600958,-58.417799,1
321136,2019,SEPTIEMBRE,VIERNES,2019-09-06,4,Robo,Robo total,SI,NO,ALMAGRO,5,-34.600958,-58.417799,1
321137,2019,OCTUBRE,MARTES,2019-10-01,8,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.600958,-58.417799,1
321157,2019,AGOSTO,DOMINGO,2019-08-25,23,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.599676,-58.414848,1
321164,2019,AGOSTO,LUNES,2019-08-26,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599765,-58.416049,1
321166,2019,SEPTIEMBRE,VIERNES,2019-09-27,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599276,-58.416078,1
321188,2019,OCTUBRE,LUNES,2019-10-28,21,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.600449,-58.416148,1
321190,2019,OCTUBRE,MARTES,2019-10-08,20,Robo,Robo total,SI,NO,ALMAGRO,5,-34.600452,-58.416148,1
321207,2019,SEPTIEMBRE,LUNES,2019-09-30,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610833,-58.415828,1
321209,2019,OCTUBRE,MARTES,2019-10-15,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610563,-58.416177,1
321216,2019,OCTUBRE,LUNES,2019-10-21,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.610781,-58.415188,1
321218,2019,SEPTIEMBRE,JUEVES,2019-09-05,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.610781,-58.415188,1
321222,2019,OCTUBRE,MARTES,2019-10-08,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610844,-58.414931,1
321229,2019,OCTUBRE,MARTES,2019-10-01,21,Robo,Robo total,SI,NO,ALMAGRO,5,-34.610901,-58.415708,1
321230,2019,OCTUBRE,MARTES,2019-10-15,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.610802,-58.416362,1
321247,2019,OCTUBRE,SABADO,2019-10-05,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.599191,-58.425028,1
321254,2019,SEPTIEMBRE,SABADO,2019-09-07,5,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321258,2019,SEPTIEMBRE,DOMINGO,2019-09-08,4,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321259,2019,AGOSTO,DOMINGO,2019-08-25,2,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321272,2019,SEPTIEMBRE,SABADO,2019-09-28,0,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321273,2019,SEPTIEMBRE,DOMINGO,2019-09-29,18,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321274,2019,OCTUBRE,SABADO,2019-10-19,3,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321320,2019,SEPTIEMBRE,SABADO,2019-09-28,4,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321321,2019,OCTUBRE,DOMINGO,2019-10-06,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321327,2019,SEPTIEMBRE,SABADO,2019-09-28,4,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.598689,-58.423562,1
321348,2019,OCTUBRE,SABADO,2019-10-19,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.598984,-58.425117,1
321349,2019,OCTUBRE,SABADO,2019-10-19,23,Robo,Robo total,NO,NO,ALMAGRO,5,-34.598984,-58.425117,1
321398,2019,SEPTIEMBRE,MIERCOLES,2019-09-04,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603164,-58.420965,1
321431,2019,AGOSTO,MARTES,2019-08-27,1,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603174,-58.420959,1
321432,2019,AGOSTO,SABADO,2019-08-31,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603174,-58.420959,1
321433,2019,SEPTIEMBRE,LUNES,2019-09-30,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603174,-58.420959,1
321438,2019,OCTUBRE,JUEVES,2019-10-03,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603174,-58.420959,1
321439,2019,OCTUBRE,MARTES,2019-10-29,6,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603174,-58.420959,1
321449,2019,OCTUBRE,JUEVES,2019-10-03,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603174,-58.420959,1
321457,2019,OCTUBRE,LUNES,2019-10-07,20,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60489,-58.421192,1
321459,2019,OCTUBRE,SABADO,2019-10-19,0,Robo,Robo total,NO,NO,ALMAGRO,5,-34.605112,-58.421193,1
321476,2019,SEPTIEMBRE,JUEVES,2019-09-05,15,Robo,Robo total,NO,NO,CABALLITO,6,-34.615858,-58.429196,1
321492,2019,OCTUBRE,VIERNES,2019-10-04,9,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615805,-58.422893,1
321500,2019,OCTUBRE,VIERNES,2019-10-04,9,Robo,Robo total,NO,NO,ALMAGRO,5,-34.617102,-58.427359,1
321506,2019,OCTUBRE,JUEVES,2019-10-24,8,Robo,Robo total,NO,NO,ALMAGRO,5,-34.617099,-58.428558,1
321513,2019,OCTUBRE,SABADO,2019-10-19,7,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.599514,-58.421839,1
321514,2019,AGOSTO,VIERNES,2019-08-30,22,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.599363,-58.422043,1
321524,2019,OCTUBRE,LUNES,2019-10-28,23,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.600539,-58.422216,1
321526,2019,OCTUBRE,MIERCOLES,2019-10-23,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.600539,-58.422216,1
321527,2019,AGOSTO,DOMINGO,2019-08-25,2,Robo,Robo total,NO,NO,ALMAGRO,5,-34.600588,-58.42211,1
321542,2019,SEPTIEMBRE,DOMINGO,2019-09-29,21,Robo,Robo total,NO,NO,ALMAGRO,5,-34.606299,-58.414296,1
321544,2019,OCTUBRE,LUNES,2019-10-07,7,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.615603,-58.414191,1
321562,2019,SEPTIEMBRE,JUEVES,2019-09-05,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615783,-58.418476,1
321563,2019,OCTUBRE,VIERNES,2019-10-18,20,Robo,Robo total,SI,NO,ALMAGRO,5,-34.615661,-58.418554,1
321564,2019,OCTUBRE,LUNES,2019-10-28,18,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.615889,-58.41916,1
321580,2019,AGOSTO,JUEVES,2019-08-29,11,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.615658,-58.420044,1
321585,2019,OCTUBRE,MIERCOLES,2019-10-23,1,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615695,-58.417022,1
321594,2019,OCTUBRE,MARTES,2019-10-22,6,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615792,-58.417349,1
321595,2019,OCTUBRE,LUNES,2019-10-28,5,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615695,-58.417022,1
321614,2019,OCTUBRE,MARTES,2019-10-15,19,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601601,-58.430013,1
321620,2019,AGOSTO,JUEVES,2019-08-29,13,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601001,-58.429953,1
321621,2019,SEPTIEMBRE,DOMINGO,2019-09-01,1,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601569,-58.430108,1
321623,2019,OCTUBRE,MARTES,2019-10-15,19,Robo,Robo total,NO,NO,ALMAGRO,5,-34.601601,-58.430013,1
321635,2019,AGOSTO,DOMINGO,2019-08-25,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599921,-58.428912,1
321636,2019,SEPTIEMBRE,SABADO,2019-09-07,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.599826,-58.429205,1
321637,2019,OCTUBRE,JUEVES,2019-10-17,10,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599904,-58.429089,1
321642,2019,OCTUBRE,LUNES,2019-10-07,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.604495,-58.424343,1
321668,2019,OCTUBRE,VIERNES,2019-10-04,15,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.604495,-58.424343,1
321690,2019,OCTUBRE,DOMINGO,2019-10-20,15,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602958,-58.424008,1
321704,2019,OCTUBRE,DOMINGO,2019-10-20,4,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602861,-58.424107,1
321706,2019,OCTUBRE,DOMINGO,2019-10-06,21,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603319,-58.419515,1
321711,2019,OCTUBRE,MARTES,2019-10-08,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603319,-58.419515,1
321712,2019,OCTUBRE,DOMINGO,2019-10-27,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603319,-58.419515,1
321728,2019,OCTUBRE,VIERNES,2019-10-18,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603418,-58.419353,1
321741,2019,SEPTIEMBRE,VIERNES,2019-09-27,14,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60311,-58.419535,1
321742,2019,OCTUBRE,SABADO,2019-10-26,20,Robo,Robo total,NO,NO,ALMAGRO,5,-34.603319,-58.419515,1
321763,2019,SEPTIEMBRE,VIERNES,2019-09-06,4,Robo,Robo total,NO,NO,ALMAGRO,5,-34.604144,-58.41962,1
321773,2019,SEPTIEMBRE,VIERNES,2019-09-27,20,Robo,Robo total,SI,NO,ALMAGRO,5,-34.60528,-58.418358,1
321791,2019,OCTUBRE,DOMINGO,2019-10-06,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.604339,-58.419417,1
321812,2019,AGOSTO,MIERCOLES,2019-08-28,19,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602256,-58.430974,1
321814,2019,OCTUBRE,LUNES,2019-10-07,23,Robo,Robo total,NO,SI,ALMAGRO,5,-34.602082,-58.431017,1
321821,2019,OCTUBRE,JUEVES,2019-10-17,17,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602093,-58.431258,1
321825,2019,AGOSTO,MARTES,2019-08-27,11,Robo,Robo total,NO,SI,ALMAGRO,5,-34.602108,-58.431215,1
321830,2019,SEPTIEMBRE,MARTES,2019-09-03,9,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602163,-58.431073,1
321832,2019,AGOSTO,JUEVES,2019-08-29,10,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602162,-58.431276,1
321834,2019,SEPTIEMBRE,VIERNES,2019-09-06,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602162,-58.431276,1
324067,2019,SEPTIEMBRE,MIERCOLES,2019-09-25,9,Robo,Robo total,NO,SI,CABALLITO,6,-34.629517,-58.452104,1
324082,2019,SEPTIEMBRE,JUEVES,2019-09-26,10,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.629001,-58.441031,1
324091,2019,OCTUBRE,MARTES,2019-10-08,3,Robo,Robo total,SI,NO,CABALLITO,6,-34.628853,-58.43953,1
324092,2019,OCTUBRE,VIERNES,2019-10-25,16,Robo,Robo total,SI,NO,CABALLITO,6,-34.628677,-58.439713,1
324104,2019,SEPTIEMBRE,DOMINGO,2019-09-29,1,Robo,Robo total,SI,SI,CABALLITO,6,-34.62836,-58.444998,1
324123,2019,OCTUBRE,JUEVES,2019-10-03,6,Robo,Robo total,NO,NO,CABALLITO,6,-34.627911,-58.442339,1
324124,2019,OCTUBRE,JUEVES,2019-10-03,19,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.627884,-58.441446,1
324138,2019,AGOSTO,MIERCOLES,2019-08-28,9,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.629816,-58.446063,1
324149,2019,AGOSTO,JUEVES,2019-08-29,12,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.62963,-58.445353,1
324160,2019,OCTUBRE,MIERCOLES,2019-10-23,22,Hurto,Hurto automotor,NO,NO,CABALLITO,6,-34.623949,-58.44166,1
324171,2019,OCTUBRE,LUNES,2019-10-28,13,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.623714,-58.440699,1
324191,2019,OCTUBRE,MIERCOLES,2019-10-02,22,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.620762,-58.43616,1
324198,2019,OCTUBRE,MARTES,2019-10-29,22,Robo,Robo total,NO,SI,CABALLITO,6,-34.621045,-58.4371,1
324205,2019,OCTUBRE,DOMINGO,2019-10-27,7,Robo,Robo total,NO,NO,CABALLITO,6,-34.621351,-58.43549,1
324206,2019,OCTUBRE,VIERNES,2019-10-25,14,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.620749,-58.435458,1
